domain,stage,value_head,seed,checkpoint_identity,search_family,search_variant,instance,policy_status,search_status,outcome_stratum,policy_steps,search_steps,search_elapsed_seconds,policy_log,search_log,source_artifact,source_row
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_2.pddl,success,success,both_success,7,7,20.81,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2092
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_20.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2093
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_21.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2094
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_3.pddl,success,success,both_success,19,9,26.82,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2095
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_4.pddl,success,success,both_success,32,15,39.11,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2096
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_5.pddl,success,success,both_success,36,22,60.63,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2097
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_6.pddl,unclassified,success,policy_failure_search_success,,66,258.24,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2098
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_7.pddl,unclassified,success,policy_failure_search_success,,29,64.62,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2099
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_8.pddl,unclassified,success,policy_failure_search_success,,68,176.56,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2100
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,fixed,normal_20x70,instance_9.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430082_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401233_e0057.txt,experiment_tracking/policy_mcts_instance_audit.csv,2101
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_10.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,328
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_11.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,329
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_12.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,330
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_13.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,331
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_14.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,332
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_15.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,333
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_16.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,334
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_17.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,335
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_18.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,336
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_19.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,337
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_2.pddl,success,success,both_success,7,7,20.33,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,320
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_20.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,338
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_21.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,339
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_3.pddl,success,success,both_success,19,9,17.8,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,321
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_4.pddl,success,success,both_success,32,12,23.08,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,322
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_5.pddl,success,success,both_success,36,22,28.58,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,323
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_6.pddl,unclassified,success,policy_failure_search_success,,25,30.58,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,324
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_7.pddl,unclassified,success,policy_failure_search_success,,36,39.35,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,325
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_8.pddl,unclassified,success,policy_failure_search_success,,73,58.63,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,326
fo_counters,stage1_validation_selected,off,534933607,src20401233_e0057,pw,pw70_kmin3,instance_9.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426934_Ev_fo_counters_fo_counters_orig_novh_c.1_s534933607_SR10P_src20401233_e0057.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-confirm-fo_counters-off-534933607-stage1_20838269.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_confirmatory_instances_20260904.csv,327
fo_counters,stage1_validation_selected,off,923500475,src20401236_e0014,fixed,normal_20x70,instance_10.pddl,unclassified,success,policy_failure_search_success,,438,2748.29,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427164_Ev_fo_counters_fo_counters_orig_novh_c.1_s923500475_SR10P_src20401236_e0014.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430085_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20401236_e0014.txt,experiment_tracking/policy_mcts_instance_audit.csv,2142
fo_counters,stage1_validation_selected,off,923500475,src20401236_e0014,fixed,normal_20x70,instance_11.pddl,unclassified,success,policy_failure_search_success,,533,5865.67,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427164_Ev_fo_counters_fo_counters_orig_novh_c.1_s923500475_SR10P_src20401236_e0014.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430085_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20401236_e0014.txt,experiment_tracking/policy_mcts_instance_audit.csv,2143
fo_counters,stage1_validation_selected,off,923500475,src20401236_e0014,fixed,normal_20x70,instance_12.pddl,unclassified,timeout,both_fail_outcome_only,,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427164_Ev_fo_counters_fo_counters_orig_novh_c.1_s923500475_SR10P_src20401236_e0014.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430085_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20401236_e0014.txt,experiment_tracking/policy_mcts_instance_audit.csv,2144
