evaluation_job_id,source_training_job_id,domain,value_head,seed,epoch,successes,total,source_evaluation_log
20427512,20401241,rover,on,1239739722,90,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427512_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0090.txt
20427513,20401241,rover,on,1239739722,95,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427513_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0095.txt
20427514,20401241,rover,on,1239739722,100,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427514_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0100.txt
20427515,20401241,rover,on,1239739722,105,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427515_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0105.txt
20427516,20401241,rover,on,1239739722,110,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427516_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0110.txt
20427517,20401241,rover,on,1239739722,115,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427517_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0115.txt
20427518,20401241,rover,on,1239739722,120,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427518_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0120.txt
20427519,20401241,rover,on,1239739722,125,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427519_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0125.txt
20427520,20401241,rover,on,1239739722,130,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427520_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0130.txt
20427521,20401241,rover,on,1239739722,135,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427521_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0135.txt
20427522,20401241,rover,on,1239739722,140,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427522_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0140.txt
20427523,20401241,rover,on,1239739722,145,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427523_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0145.txt
20427524,20401241,rover,on,1239739722,150,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427524_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0150.txt
20427525,20401241,rover,on,1239739722,155,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427525_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0155.txt
20427526,20401241,rover,on,1239739722,160,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427526_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0160.txt
20427527,20401241,rover,on,1239739722,112,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427527_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20401241_e0112.txt
20427528,20401242,rover,on,1472491096,5,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427528_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0005.txt
20427691,20401242,rover,on,1472491096,10,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427691_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0010.txt
20427694,20401242,rover,on,1472491096,15,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427694_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0015.txt
20427696,20401242,rover,on,1472491096,20,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427696_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0020.txt
20427698,20401242,rover,on,1472491096,25,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427698_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0025.txt
20427701,20401242,rover,on,1472491096,30,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427701_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0030.txt
20427703,20401242,rover,on,1472491096,35,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427703_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0035.txt
20427705,20401242,rover,on,1472491096,40,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427705_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0040.txt
20427707,20401242,rover,on,1472491096,45,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427707_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0045.txt
20427710,20401242,rover,on,1472491096,50,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427710_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0050.txt
20427712,20401242,rover,on,1472491096,55,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427712_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0055.txt
20427714,20401242,rover,on,1472491096,60,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427714_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0060.txt
20427717,20401242,rover,on,1472491096,65,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427717_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0065.txt
20427719,20401242,rover,on,1472491096,70,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427719_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0070.txt
20427721,20401242,rover,on,1472491096,75,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427721_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0075.txt
20427724,20401242,rover,on,1472491096,80,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427724_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0080.txt
20427726,20401242,rover,on,1472491096,85,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427726_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0085.txt
20427729,20401242,rover,on,1472491096,90,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427729_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0090.txt
20427731,20401242,rover,on,1472491096,95,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427731_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0095.txt
20427733,20401242,rover,on,1472491096,100,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427733_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0100.txt
20427736,20401242,rover,on,1472491096,105,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427736_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0105.txt
20427738,20401242,rover,on,1472491096,110,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427738_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0110.txt
20427740,20401242,rover,on,1472491096,115,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427740_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0115.txt
20427743,20401242,rover,on,1472491096,120,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427743_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0120.txt
20427745,20401242,rover,on,1472491096,125,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427745_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0125.txt
20427747,20401242,rover,on,1472491096,130,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427747_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0130.txt
20427750,20401242,rover,on,1472491096,135,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427750_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0135.txt
20427752,20401242,rover,on,1472491096,140,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427752_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0140.txt
20427754,20401242,rover,on,1472491096,145,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427754_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0145.txt
20427756,20401242,rover,on,1472491096,150,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427756_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0150.txt
20427758,20401242,rover,on,1472491096,155,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427758_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0155.txt
20427761,20401242,rover,on,1472491096,160,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427761_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0160.txt
20427763,20401242,rover,on,1472491096,165,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427763_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0165.txt
20427765,20401243,rover,on,534933607,5,0.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427765_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0005.txt
20427767,20401243,rover,on,534933607,10,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427767_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0010.txt
20427770,20401243,rover,on,534933607,15,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427770_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0015.txt
20427772,20401243,rover,on,534933607,20,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427772_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0020.txt
20427774,20401243,rover,on,534933607,25,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427774_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0025.txt
20427777,20401243,rover,on,534933607,30,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427777_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0030.txt
20427779,20401243,rover,on,534933607,35,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427779_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0035.txt
20427781,20401243,rover,on,534933607,40,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427781_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0040.txt
20427783,20401243,rover,on,534933607,45,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427783_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0045.txt
20427786,20401243,rover,on,534933607,50,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427786_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0050.txt
20427788,20401243,rover,on,534933607,55,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427788_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0055.txt
20427790,20401243,rover,on,534933607,60,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427790_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0060.txt
20427792,20401243,rover,on,534933607,65,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427792_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0065.txt
20427795,20401243,rover,on,534933607,17,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427795_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20401243_e0017.txt
20427797,20401244,rover,on,2082152039,5,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427797_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0005.txt
20427799,20401244,rover,on,2082152039,10,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427799_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0010.txt
20427801,20401244,rover,on,2082152039,15,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427801_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0015.txt
20427803,20401244,rover,on,2082152039,20,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427803_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0020.txt
20427804,20401244,rover,on,2082152039,25,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427804_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0025.txt
20427807,20401244,rover,on,2082152039,30,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427807_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0030.txt
20427809,20401244,rover,on,2082152039,35,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427809_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0035.txt
20427811,20401244,rover,on,2082152039,40,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427811_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0040.txt
20427814,20401244,rover,on,2082152039,45,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427814_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0045.txt
20427816,20401244,rover,on,2082152039,50,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427816_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0050.txt
20427818,20401244,rover,on,2082152039,55,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427818_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0055.txt
20427820,20401244,rover,on,2082152039,60,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427820_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0060.txt
20427822,20401244,rover,on,2082152039,65,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427822_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0065.txt
20427823,20401244,rover,on,2082152039,70,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427823_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0070.txt
20427824,20401244,rover,on,2082152039,75,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427824_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0075.txt
20427825,20401244,rover,on,2082152039,80,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427825_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0080.txt
20427826,20401244,rover,on,2082152039,85,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427826_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0085.txt
20427827,20401244,rover,on,2082152039,90,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427827_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0090.txt
20427828,20401244,rover,on,2082152039,95,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427828_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0095.txt
20427829,20401244,rover,on,2082152039,100,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427829_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0100.txt
20427830,20401244,rover,on,2082152039,105,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427830_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0105.txt
20427831,20401244,rover,on,2082152039,110,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427831_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0110.txt
20427832,20401244,rover,on,2082152039,115,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427832_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0115.txt
20427833,20401244,rover,on,2082152039,120,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427833_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20401244_e0120.txt
